D	F:L	2000.d30	1
D	F:L	20000.18a0	1
D	F:L	20000.28a0	1
D	F:L	20000.3900	1
D	F:L	20000.8020	1
D	F:L	20000.8200	1
D	F:L	20000.8600	1
D	F:L	20000.9000	2
D	F:L	20000.9020	1
D	F:L	20002.810	1
D	F:L	2020.a00	1
D	F:L	24000.1c20	1
D	F:L	4.0	4
D	F:L	4.100	1
D	F:L	4.1000	1
D	F:L	4.2190	1
D	F:L	4.2200	1
D	F:L	4.50	1
D	F:L	4.5400	1
D	F:L	4.610	1
D	F:L	40.0	1
D	F:L	40.4020	1
D	F:L	40.4220	1
D	F:L	40.4a00	1
D	F:L	40.c280	1
D	F:L	400.0	3
D	F:L	400.1000	2
D	F:L	400.2000	1
D	F:L	400.300	1
D	F:L	400.4000	1
D	F:L	400.4210	1
D	F:L	400.a40	1
D	F:L	400.d300	1
D	F:L	4000.0	1
D	F:L	4000.1240	1
D	F:L	4000.150	1
D	F:L	4000.20	1
D	F:L	4000.2000	1
D	F:L	4000.2100	1
D	F:L	4000.2280	1
D	F:L	4000.8010	1
D	F:L	4000.8140	1
D	F:L	4000.8440	1
D	F:L	40000.0	2
D	F:L	40000.1010	1
D	F:L	40000.10c0	1
D	F:L	40000.130	1
D	F:L	40000.2800	1
D	F:L	40000.400	1
D	F:L	40000.4040	1
D	F:L	40000.60	1
D	F:L	40000.6500	1
D	F:L	40000.7a0	1
D	F:L	40000.800	1
D	F:L	40000.8620	1
D	F:L	40000.a010	1
D	F:L	40020.5040	1
D	F:L	402.2020	1
D	F:L	408.4100	1
D	F:L	42000.40	1
D	F:L	4400.350	1
D	F:L	4400.8000	1
D	F:L	48.1110	1
D	F:L	48000.1800	1
D	F:L	48000.440	1
D	F:L	8.0	1
D	F:L	8.200	1
D	F:L	8.3400	1
D	F:L	8.4020	1
D	F:L	8.540	1
D	F:L	8.8c00	1
D	F:L	80.0	2
D	F:L	80.1010	1
D	F:L	80.160	1
D	F:L	80.1800	1
D	F:L	80.200	1
D	F:L	80.3400	1
D	F:L	80.400	1
D	F:L	80.5120	1
D	F:L	80.800	1
D	F:L	800.0	1
D	F:L	800.100	2
D	F:L	800.1790	1
D	F:L	800.200	1
D	F:L	800.3020	1
D	F:L	800.4540	1
D	F:L	800.8160	1
D	F:L	800.a200	1
D	F:L	8000.1010	1
D	F:L	8000.1210	1
D	F:L	8000.200	1
D	F:L	8000.420	1
D	F:L	8000.500	1
D	F:L	8000.640	1
D	F:L	80000.1200	1
D	F:L	80000.1210	1
D	F:L	80000.20	1
D	F:L	80000.2000	1
D	F:L	80000.290	1
D	F:L	80000.4040	1
D	F:L	80000.4490	1
D	F:L	80000.700	1
D	F:L	80000.80	1
D	F:L	80000.8080	1
D	F:L	80000.a080	1
D	F:L	80000.c240	1
D	F:L	80000.e500	1
D	F:L	80010.0	1
D	F:L	8004.40	1
D	F:L	80200.1090	1
D	F:L	8040.1410	1
D	F:L	80800.8000	1
D	F:L	810.7400	1
D	F:L	82000.0	1
D	F:L	840.2080	1
D	F:M:0:0:255	1133	1
D	F:M:0:0:255	1134	1
D	F:M:0:0:255	1138	1
D	F:M:0:0:255	1147	1
D	F:M:0:0:255	1152	1
D	F:M:0:0:255	1161	2
D	F:M:0:0:255	1163	1
D	F:M:0:0:255	1173	2
D	F:M:0:0:255	1176	1
D	F:M:0:0:255	1177	1
D	F:M:0:0:255	1212	1
D	F:M:0:0:255	1227	1
D	F:M:0:0:255	1241	1
D	F:M:0:0:255	1255	1
D	F:M:0:0:255	1257	1
D	F:M:0:0:255	1268	1
D	F:M:0:0:255	1311	1
D	F:M:0:0:255	1318	1
D	F:M:0:0:255	1325	1
D	F:M:0:0:255	1326	1
D	F:M:0:0:255	1342	1
D	F:M:0:0:255	1346	1
D	F:M:0:0:255	1348	1
D	F:M:0:0:255	1365	1
D	F:M:0:0:255	1372	1
D	F:M:0:0:255	1378	1
D	F:M:0:0:255	1411	2
D	F:M:0:0:255	1414	1
D	F:M:0:0:255	1415	1
D	F:M:0:0:255	1416	1
D	F:M:0:0:255	1417	1
D	F:M:0:0:255	1428	1
D	F:M:0:0:255	1434	2
D	F:M:0:0:255	1436	1
D	F:M:0:0:255	1452	1
D	F:M:0:0:255	1475	1
D	F:M:0:0:255	1483	1
D	F:M:0:0:255	1485	1
D	F:M:0:0:255	1526	1
D	F:M:0:0:255	1546	1
D	F:M:0:0:255	1547	1
D	F:M:0:0:255	1548	1
D	F:M:0:0:255	1558	2
D	F:M:0:0:255	1582	1
D	F:M:0:0:255	1615	1
D	F:M:0:0:255	1618	1
D	F:M:0:0:255	1624	1
D	F:M:0:0:255	1643	1
D	F:M:0:0:255	1668	1
D	F:M:0:0:255	1733	1
D	F:M:0:0:255	1742	1
D	F:M:0:0:255	1744	1
D	F:M:0:0:255	1748	1
D	F:M:0:0:255	1755	1
D	F:M:0:0:255	1758	1
D	F:M:0:0:255	1776	1
D	F:M:0:0:255	1788	1
D	F:M:0:0:255	1818	1
D	F:M:0:0:255	1821	1
D	F:M:0:0:255	1843	1
D	F:M:0:0:255	1861	1
D	F:M:0:0:255	1865	2
D	F:M:0:0:255	1868	1
D	F:M:0:0:255	1882	1
D	F:M:0:0:255	1885	1
D	F:M:0:0:255	2128	1
D	F:M:0:0:255	2137	1
D	F:M:0:0:255	2138	1
D	F:M:0:0:255	2173	1
D	F:M:0:0:255	2175	1
D	F:M:0:0:255	2227	1
D	F:M:0:0:255	2237	1
D	F:M:0:0:255	2243	1
D	F:M:0:0:255	2252	1
D	F:M:0:0:255	2278	1
D	F:M:0:0:255	2284	1
D	F:M:0:0:255	2285	1
D	F:M:0:0:255	2286	1
D	F:M:0:0:255	2287	1
D	F:M:0:0:255	2327	1
D	F:M:0:0:255	2357	1
D	F:M:0:0:255	2363	1
D	F:M:0:0:255	2368	1
D	F:M:0:0:255	2372	1
D	F:M:0:0:255	2384	1
D	F:M:0:0:255	2434	1
D	F:M:0:0:255	2468	1
D	F:M:0:0:255	2511	1
D	F:M:0:0:255	2516	1
D	F:M:0:0:255	2517	1
D	F:M:0:0:255	2528	1
D	F:M:0:0:255	2548	1
D	F:M:0:0:255	2552	1
D	F:M:0:0:255	2566	1
D	F:M:0:0:255	2568	1
D	F:M:0:0:255	2635	1
D	F:M:0:0:255	2641	1
D	F:M:0:0:255	2656	1
D	F:M:0:0:255	2665	1
D	F:M:0:0:255	2725	1
D	F:M:0:0:255	2735	1
D	F:M:0:0:255	2756	1
D	F:M:0:0:255	2762	1
D	F:M:0:0:255	2765	1
D	F:M:0:0:255	2778	1
D	F:M:0:0:255	2786	1
D	F:M:0:0:255	2834	2
D	F:M:0:0:255	2836	1
D	F:M:0:0:255	2838	1
D	F:M:0:0:255	2847	1
D	F:M:0:0:255	2857	1
D	F:M:0:0:255	2861	1
D	F:M:0:0:255	2871	1
D	F:M:0:0:255	3112	1
D	F:M:0:0:255	3121	1
D	F:M:0:0:255	3135	1
D	F:M:0:0:255	3136	1
D	F:M:0:0:255	3138	1
D	F:M:0:0:255	3141	1
D	F:M:0:0:255	3155	1
D	F:M:0:0:255	3164	1
D	F:M:0:0:255	3172	1
D	F:M:0:0:255	3181	1
D	F:M:0:0:255	3215	1
D	F:M:0:0:255	3221	1
D	F:M:0:0:255	3223	1
D	F:M:0:0:255	3233	1
D	F:M:0:0:255	3234	1
D	F:M:0:0:255	3237	1
D	F:M:0:0:255	3242	1
D	F:M:0:0:255	3256	1
D	F:M:0:0:255	3261	1
D	F:M:0:0:255	3277	1
D	F:M:0:0:255	3312	1
D	F:M:0:0:255	3317	1
D	F:M:0:0:255	3321	1
D	F:M:0:0:255	3322	1
D	F:M:0:0:255	3335	1
D	F:M:0:0:255	3343	1
D	F:M:0:0:255	3345	1
D	F:M:0:0:255	3376	1
D	F:M:0:0:255	3381	1
D	F:M:0:0:255	3384	1
D	F:M:0:0:255	3385	1
D	F:M:0:0:255	3424	1
D	F:M:0:0:255	3445	1
D	F:M:0:0:255	3461	1
D	F:M:0:0:255	3462	1
D	F:M:0:0:255	3476	1
D	F:M:0:0:255	3482	1
D	F:M:0:0:255	3485	1
D	F:M:0:0:255	3515	1
D	F:M:0:0:255	3522	1
D	F:M:0:0:255	3526	1
D	F:M:0:0:255	3532	1
D	F:M:0:0:255	3533	1
D	F:M:0:0:255	3537	2
D	F:M:0:0:255	3542	1
D	F:M:0:0:255	3551	1
D	F:M:0:0:255	3565	1
D	F:M:0:0:255	3584	1
D	F:M:0:0:255	3587	1
D	F:M:0:0:255	3626	1
D	F:M:0:0:255	3627	1
D	F:M:0:0:255	3631	1
D	F:M:0:0:255	3641	1
D	F:M:0:0:255	3644	1
D	F:M:0:0:255	3645	1
D	F:M:0:0:255	3651	1
D	F:M:0:0:255	3671	1
D	F:M:0:0:255	3712	2
D	F:M:0:0:255	3725	2
D	F:M:0:0:255	3735	1
D	F:M:0:0:255	3744	1
D	F:M:0:0:255	3752	1
D	F:M:0:0:255	3761	1
D	F:M:0:0:255	3763	1
D	F:M:0:0:255	3774	1
D	F:M:0:0:255	3784	1
D	F:M:0:0:255	3786	1
D	F:M:0:0:255	3815	1
D	F:M:0:0:255	3836	1
D	F:M:0:0:255	3837	2
D	F:M:0:0:255	3841	1
D	F:M:0:0:255	3846	2
D	F:M:0:0:255	3885	1
D	F:M:0:0:255	4132	1
D	F:M:0:0:255	4162	1
D	F:M:0:0:255	4174	1
D	F:M:0:0:255	4175	1
D	F:M:0:0:255	4183	2
D	F:M:0:0:255	4185	1
D	F:M:0:0:255	4187	1
D	F:M:0:0:255	4188	1
D	F:M:0:0:255	4211	1
D	F:M:0:0:255	4212	1
D	F:M:0:0:255	4242	1
D	F:M:0:0:255	4266	1
D	F:M:0:0:255	4268	1
D	F:M:0:0:255	4312	1
D	F:M:0:0:255	4318	1
D	F:M:0:0:255	4322	1
D	F:M:0:0:255	4367	1
D	F:M:0:0:255	4374	1
D	F:M:0:0:255	4454	1
D	F:M:0:0:255	4461	1
D	F:M:0:0:255	4466	1
D	F:M:0:0:255	4487	1
D	F:M:0:0:255	4511	1
D	F:M:0:0:255	4512	1
D	F:M:0:0:255	4525	1
D	F:M:0:0:255	4538	1
D	F:M:0:0:255	4545	1
D	F:M:0:0:255	4574	1
D	F:M:0:0:255	4576	1
D	F:M:0:0:255	4581	1
D	F:M:0:0:255	4583	1
D	F:M:0:0:255	4616	1
D	F:M:0:0:255	4621	1
D	F:M:0:0:255	4632	1
D	F:M:0:0:255	4672	2
D	F:M:0:0:255	4673	1
D	F:M:0:0:255	4711	1
D	F:M:0:0:255	4721	1
D	F:M:0:0:255	4747	1
D	F:M:0:0:255	4751	1
D	F:M:0:0:255	4754	1
D	F:M:0:0:255	4761	1
D	F:M:0:0:255	4767	1
D	F:M:0:0:255	4776	1
D	F:M:0:0:255	4778	1
D	F:M:0:0:255	4786	1
D	F:M:0:0:255	4814	1
D	F:M:0:0:255	4815	1
D	F:M:0:0:255	4818	1
D	F:M:0:0:255	4822	1
D	F:M:0:0:255	4823	1
D	F:M:0:0:255	4865	1
D	F:M:0:0:255	4882	1
D	F:M:0:0:255	5115	1
D	F:M:0:0:255	5116	2
D	F:M:0:0:255	5142	1
D	F:M:0:0:255	5143	1
D	F:M:0:0:255	5144	1
D	F:M:0:0:255	5156	1
D	F:M:0:0:255	5158	1
D	F:M:0:0:255	5216	1
D	F:M:0:0:255	5218	1
D	F:M:0:0:255	5225	1
D	F:M:0:0:255	5231	1
D	F:M:0:0:255	5234	1
D	F:M:0:0:255	5238	1
D	F:M:0:0:255	5248	1
D	F:M:0:0:255	5251	1
D	F:M:0:0:255	5253	1
D	F:M:0:0:255	5271	1
D	F:M:0:0:255	5284	2
D	F:M:0:0:255	5286	1
D	F:M:0:0:255	5316	1
D	F:M:0:0:255	5317	2
D	F:M:0:0:255	5328	1
D	F:M:0:0:255	5333	1
D	F:M:0:0:255	5334	1
D	F:M:0:0:255	5358	1
D	F:M:0:0:255	5361	1
D	F:M:0:0:255	5376	1
D	F:M:0:0:255	5383	1
D	F:M:0:0:255	5388	2
D	F:M:0:0:255	5421	1
D	F:M:0:0:255	5425	2
D	F:M:0:0:255	5431	1
D	F:M:0:0:255	5443	1
D	F:M:0:0:255	5446	1
D	F:M:0:0:255	5458	1
D	F:M:0:0:255	5471	2
D	F:M:0:0:255	5512	1
D	F:M:0:0:255	5516	2
D	F:M:0:0:255	5524	1
D	F:M:0:0:255	5543	1
D	F:M:0:0:255	5555	1
D	F:M:0:0:255	5564	1
D	F:M:0:0:255	5566	1
D	F:M:0:0:255	5568	1
D	F:M:0:0:255	5582	1
D	F:M:0:0:255	5618	1
D	F:M:0:0:255	5651	1
D	F:M:0:0:255	5652	1
D	F:M:0:0:255	5662	1
D	F:M:0:0:255	5665	1
D	F:M:0:0:255	5677	1
D	F:M:0:0:255	5678	2
D	F:M:0:0:255	5725	1
D	F:M:0:0:255	5734	1
D	F:M:0:0:255	5737	1
D	F:M:0:0:255	5765	1
D	F:M:0:0:255	5767	1
D	F:M:0:0:255	5814	1
D	F:M:0:0:255	5831	2
D	F:M:0:0:255	5845	2
D	F:M:0:0:255	5847	1
D	F:M:0:0:255	5852	1
D	F:M:0:0:255	5856	1
D	F:M:0:0:255	5881	1
D	F:M:0:0:255	6111	2
D	F:M:0:0:255	6113	1
D	F:M:0:0:255	6124	1
D	F:M:0:0:255	6125	1
D	F:M:0:0:255	6127	1
D	F:M:0:0:255	6128	1
D	F:M:0:0:255	6133	1
D	F:M:0:0:255	6145	1
D	F:M:0:0:255	6157	1
D	F:M:0:0:255	6183	1
D	F:M:0:0:255	6186	1
D	F:M:0:0:255	6187	1
D	F:M:0:0:255	6211	1
D	F:M:0:0:255	6227	1
D	F:M:0:0:255	6238	1
D	F:M:0:0:255	6244	1
D	F:M:0:0:255	6252	1
D	F:M:0:0:255	6254	1
D	F:M:0:0:255	6256	2
D	F:M:0:0:255	6257	1
D	F:M:0:0:255	6261	1
D	F:M:0:0:255	6263	1
D	F:M:0:0:255	6275	1
D	F:M:0:0:255	6277	1
D	F:M:0:0:255	6278	1
D	F:M:0:0:255	6284	1
D	F:M:0:0:255	6285	1
D	F:M:0:0:255	6346	1
D	F:M:0:0:255	6347	1
D	F:M:0:0:255	6354	2
D	F:M:0:0:255	6355	1
D	F:M:0:0:255	6363	1
D	F:M:0:0:255	6364	1
D	F:M:0:0:255	6385	1
D	F:M:0:0:255	6387	2
D	F:M:0:0:255	6411	1
D	F:M:0:0:255	6415	1
D	F:M:0:0:255	6421	1
D	F:M:0:0:255	6434	1
D	F:M:0:0:255	6436	1
D	F:M:0:0:255	6451	1
D	F:M:0:0:255	6458	1
D	F:M:0:0:255	6466	1
D	F:M:0:0:255	6468	1
D	F:M:0:0:255	6482	1
D	F:M:0:0:255	6512	1
D	F:M:0:0:255	6518	1
D	F:M:0:0:255	6546	1
D	F:M:0:0:255	6547	1
D	F:M:0:0:255	6573	1
D	F:M:0:0:255	6585	1
D	F:M:0:0:255	6615	1
D	F:M:0:0:255	6637	1
D	F:M:0:0:255	6654	1
D	F:M:0:0:255	6657	1
D	F:M:0:0:255	6662	1
D	F:M:0:0:255	6663	1
D	F:M:0:0:255	6671	1
D	F:M:0:0:255	6672	1
D	F:M:0:0:255	6674	1
D	F:M:0:0:255	6681	1
D	F:M:0:0:255	6715	1
D	F:M:0:0:255	6721	1
D	F:M:0:0:255	6723	1
D	F:M:0:0:255	6724	1
D	F:M:0:0:255	6728	1
D	F:M:0:0:255	6745	1
D	F:M:0:0:255	6767	1
D	F:M:0:0:255	6768	1
D	F:M:0:0:255	6778	1
D	F:M:0:0:255	6788	1
D	F:M:0:0:255	6812	1
D	F:M:0:0:255	6821	1
D	F:M:0:0:255	6827	1
D	F:M:0:0:255	6828	1
D	F:M:0:0:255	6842	1
D	F:M:0:0:255	6848	1
D	F:M:0:0:255	6876	1
D	F:M:0:0:255	6877	1
D	F:M:0:0:255	7112	1
D	F:M:0:0:255	7121	1
D	F:M:0:0:255	7122	1
D	F:M:0:0:255	7131	1
D	F:M:0:0:255	7132	1
D	F:M:0:0:255	7133	1
D	F:M:0:0:255	7171	1
D	F:M:0:0:255	7181	1
D	F:M:0:0:255	7211	1
D	F:M:0:0:255	7214	1
D	F:M:0:0:255	7215	1
D	F:M:0:0:255	7233	1
D	F:M:0:0:255	7242	1
D	F:M:0:0:255	7256	1
D	F:M:0:0:255	7261	1
D	F:M:0:0:255	7275	1
D	F:M:0:0:255	7317	1
D	F:M:0:0:255	7324	1
D	F:M:0:0:255	7332	1
D	F:M:0:0:255	7347	1
D	F:M:0:0:255	7361	1
D	F:M:0:0:255	7366	1
D	F:M:0:0:255	7378	1
D	F:M:0:0:255	7388	1
D	F:M:0:0:255	7421	1
D	F:M:0:0:255	7425	2
D	F:M:0:0:255	7434	1
D	F:M:0:0:255	7438	1
D	F:M:0:0:255	7445	1
D	F:M:0:0:255	7452	1
D	F:M:0:0:255	7456	1
D	F:M:0:0:255	7461	1
D	F:M:0:0:255	7468	2
D	F:M:0:0:255	7473	1
D	F:M:0:0:255	7474	1
D	F:M:0:0:255	7485	1
D	F:M:0:0:255	7532	1
D	F:M:0:0:255	7537	1
D	F:M:0:0:255	7563	1
D	F:M:0:0:255	7575	1
D	F:M:0:0:255	7576	1
D	F:M:0:0:255	7584	2
D	F:M:0:0:255	7612	1
D	F:M:0:0:255	7623	1
D	F:M:0:0:255	7627	1
D	F:M:0:0:255	7633	2
D	F:M:0:0:255	7637	1
D	F:M:0:0:255	7645	1
D	F:M:0:0:255	7651	1
D	F:M:0:0:255	7658	1
D	F:M:0:0:255	7677	1
D	F:M:0:0:255	7678	1
D	F:M:0:0:255	7714	1
D	F:M:0:0:255	7722	1
D	F:M:0:0:255	7733	1
D	F:M:0:0:255	7737	1
D	F:M:0:0:255	7741	1
D	F:M:0:0:255	7762	1
D	F:M:0:0:255	7811	2
D	F:M:0:0:255	7816	1
D	F:M:0:0:255	7822	1
D	F:M:0:0:255	7831	1
D	F:M:0:0:255	7836	1
D	F:M:0:0:255	7857	1
D	F:M:0:0:255	7858	1
D	F:M:0:0:255	7867	1
D	F:M:0:0:255	7872	1
D	F:M:0:0:255	7873	1
D	F:M:0:0:255	7884	1
D	F:M:0:0:255	8121	1
D	F:M:0:0:255	8133	1
D	F:M:0:0:255	8145	1
D	F:M:0:0:255	8163	1
D	F:M:0:0:255	8176	1
D	F:M:0:0:255	8177	1
D	F:M:0:0:255	8186	1
D	F:M:0:0:255	8216	1
D	F:M:0:0:255	8218	1
D	F:M:0:0:255	8222	1
D	F:M:0:0:255	8227	1
D	F:M:0:0:255	8237	1
D	F:M:0:0:255	8247	1
D	F:M:0:0:255	8248	1
D	F:M:0:0:255	8251	1
D	F:M:0:0:255	8254	1
D	F:M:0:0:255	8262	1
D	F:M:0:0:255	8267	1
D	F:M:0:0:255	8272	1
D	F:M:0:0:255	8273	1
D	F:M:0:0:255	8288	1
D	F:M:0:0:255	8321	1
D	F:M:0:0:255	8328	1
D	F:M:0:0:255	8334	1
D	F:M:0:0:255	8335	2
D	F:M:0:0:255	8341	1
D	F:M:0:0:255	8433	1
D	F:M:0:0:255	8436	1
D	F:M:0:0:255	8456	1
D	F:M:0:0:255	8458	1
D	F:M:0:0:255	8461	1
D	F:M:0:0:255	8472	1
D	F:M:0:0:255	8484	2
